Date,Portfolio Return
2021-06-28,-0.006630269037657223
2021-06-29,-0.003179386102628391
2021-06-30,0.004369296796848041
2021-07-01,0.0033160182015319084
2021-07-02,0.002033729549482968
2021-07-06,-0.011245978376575231
2021-07-07,-0.0011327671003675231
2021-07-08,-0.009469037783972019
2021-07-09,0.019042997349535844
2021-07-12,0.005717854268926478
2021-07-13,-0.010105953222563017
2021-07-14,-0.002116303630951809
2021-07-15,-0.0023266678355480454
2021-07-16,-0.011024517802316483
2021-07-19,-0.019678442892239228
2021-07-20,0.021568110524747167
2021-07-21,0.01572605284001856
2021-07-22,-0.006300413853981362
2021-07-23,0.008335322163635701
2021-07-26,0.0061268119428602935
2021-07-27,-0.0027609838552847205
2021-07-28,0.0022111831865228603
2021-07-29,0.007483202476899878
2021-07-30,0.0009422338856444254
2021-08-02,-0.002951567402705692
2021-08-03,0.011555578444237638
2021-08-04,-0.010166994477963019
2021-08-05,0.007243888941665618
2021-08-06,0.0058471166015825115
2021-08-09,-0.003283691155531629
2021-08-10,0.007472217841623829
2021-08-11,0.0076839270172486245
2021-08-12,0.0002722033358876287
2021-08-13,-0.0024779062622934576
2021-08-16,-0.0007250060887248158
2021-08-17,-0.0107077344367833
2021-08-18,-0.00950820066156647
2021-08-19,-0.004703927409512042
2021-08-20,0.005393555263799286
2021-08-23,0.010592111870732326
2021-08-24,0.005907478094548748
2021-08-25,0.008456458882140933
2021-08-26,-0.008592170851611134
2021-08-27,0.013180441864497105
2021-08-30,-0.004967238857460122
2021-08-31,-0.0003993911954743765
2021-09-01,-0.0025799719522413933
2021-09-02,0.009469336652197673
2021-09-03,-0.0026764408169646964
2021-09-07,-0.0093967643474979
2021-09-08,-0.00315473477360708
2021-09-09,-0.0007067774318540879
2021-09-10,-0.006771532952660264
2021-09-13,0.006139116633961883
2021-09-14,-0.007507857925613201
2021-09-15,0.010212227810536535
2021-09-16,-0.0029719127611442047
2021-09-17,-0.007839079430920621
2021-09-20,-0.01821589751961443
2021-09-21,-0.0016870969849903915
2021-09-22,0.014287433467490488
2021-09-23,0.017085477107913128
2021-09-24,-0.0004121489847896736
2021-09-27,0.0043721986744435755
2021-09-28,-0.01617273624107503
2021-09-29,0.0011895195708190628
2021-09-30,-0.017704280984958985
2021-10-01,0.013245203393309805
2021-10-04,-0.007848348806980947
2021-10-05,0.007287750092334683
2021-10-06,-0.0019551814585904823
2021-10-07,0.009911093887349032
2021-10-08,-0.0009547547437852227
2021-10-11,-0.005000415839086832
2021-10-12,0.002079110781699583
2021-10-13,0.0007261920316021032
2021-10-14,0.019152610286020083
2021-10-15,0.004449735928462251
2021-10-18,0.000393000468355826
2021-10-19,0.0018245373633740782
2021-10-20,0.007354455273301056
2021-10-21,0.0007490246536954149
2021-10-22,0.004476995335229605
2021-10-25,0.005135527634308341
2021-10-26,-0.00319907707618401
2021-10-27,-0.015628638428231145
2021-10-28,0.015450384351547648
2021-10-29,-0.0025872461097745177
2021-11-01,0.004044821709788496
2021-11-02,0.00545465555903302
2021-11-03,0.007042379010623638
2021-11-04,0.0017027357320704188
2021-11-05,0.009393729357552633
2021-11-08,0.0017714026863369962
2021-11-09,0.00010114244576184438
2021-11-10,-0.008786968683659364
2021-11-11,0.006059343739216903
2021-11-12,0.005247989551835876
2021-11-15,0.0021795051564231513
2021-11-16,0.0007159885435437255
2021-11-17,-0.007312772852532273
2021-11-18,-0.001966427315436374
2021-11-19,-0.005091612859359021
2021-11-22,-0.0003000659464660157
2021-11-23,0.007566956391680682
2021-11-24,-0.0017865265720431692
2021-11-26,-0.029954423606550092
2021-11-29,0.009535894800391471
2021-11-30,-0.030512584042108437
2021-12-01,-0.01092861810211413
2021-12-02,0.025019924716749003
2021-12-03,-0.007444559945010731
2021-12-06,0.016648744887538217
2021-12-07,0.019392596008428763
2021-12-08,0.0006194997009205807
2021-12-09,-0.009230337155033843
2021-12-10,0.006612162488513587
2021-12-13,-0.014039504163479837
2021-12-14,-0.006124735247209988
2021-12-15,0.011809922478383026
2021-12-16,-0.006388323531995322
2021-12-17,-0.014873259788927912
2021-12-20,-0.016032207526086015
2021-12-21,0.022709880248981046
2021-12-22,0.00712093609635792
2021-12-23,0.007837279092231935
2021-12-27,0.014703988768371092
2021-12-28,-7.89044532659562e-05
2021-12-29,0.0034955745730306637
2021-12-30,-0.0027918650026984957
2021-12-31,0.0014828898164621236
2022-01-03,0.0020763802125854914
2022-01-04,0.011364425145504519
2022-01-05,-0.018155236190721263
2022-01-06,0.00493979794606775
2022-01-07,-0.0043659886959754755
2022-01-10,-0.006083455698514457
2022-01-11,0.010957866155551733
2022-01-12,0.0023321655124155017
2022-01-13,-0.003576444856911887
2022-01-14,0.0005757510444013184
2022-01-18,-0.01873149467075636
2022-01-19,-0.01419834409915994
2022-01-20,-0.012256457945411164
2022-01-21,-0.015113442537096079
2022-01-24,0.010379872061003681
2022-01-25,-0.011653528069442491
2022-01-26,-0.004910246531943142
2022-01-27,-0.006972050364712941
2022-01-28,0.013650024418024398
2022-01-31,0.01562768903939708
2022-02-01,0.009325776852629506
2022-02-02,0.009548529879009306
2022-02-03,-0.016307527539333504
2022-02-04,-0.0028679682630424076
2022-02-07,-0.002450024180086397
2022-02-08,0.008755183841442011
2022-02-09,0.018525009057763574
2022-02-10,-0.013380752018868326
2022-02-11,-0.015318740138067695
2022-02-14,-0.007811190780142292
2022-02-15,0.020708275399335566
2022-02-16,0.006816099299912794
2022-02-17,-0.02272977334322648
2022-02-18,-0.003334779019552993
2022-02-22,-0.011302226055688917
2022-02-23,-0.01734216184880375
2022-02-24,0.010787113410931179
2022-02-25,0.025201595225208602
2022-02-28,-0.005042600426674183
2022-03-01,-0.021813696786167226
2022-03-02,0.02640588433583408
2022-03-03,-0.0004366219486757591
2022-03-04,-0.012197878766129547
2022-03-07,-0.03574322899963947
2022-03-08,0.004250688192293422
2022-03-09,0.02735957817404951
2022-03-10,0.0005745963618132815
2022-03-11,-0.01140221451200513
2022-03-14,-0.0026783476345886553
2022-03-15,0.015920821342245713
2022-03-16,0.020348663857900618
2022-03-17,0.012955567105629538
2022-03-18,0.006123259686156848
2022-03-21,-0.0030613221986749988
2022-03-22,0.008416429429557282
2022-03-23,-0.013101043047459302
2022-03-24,0.014223636643484154
2022-03-25,0.008496195601774384
2022-03-28,0.0008608063058531395
2022-03-29,0.016015570669330605
2022-03-30,-0.009560897703184221
2022-03-31,-0.015366238894194131
2022-04-01,0.0008868426529663635
2022-04-04,0.002095760436462739
2022-04-05,-0.013756333327840705
2022-04-06,-0.003583828539427833
2022-04-07,0.0036752896161173503
2022-04-08,0.0036670876023633284
2022-04-11,-0.009943889701000849
2022-04-12,-0.001006504300418231
2022-04-13,0.01164240029144615
2022-04-14,-0.005319643126687513
2022-04-18,0.0022669514752599565
2022-04-19,0.017709418842112395
2022-04-20,0.004524621666799532
2022-04-21,-0.017010595036847792
2022-04-22,-0.02915594685714868
2022-04-25,0.001765358892920091
2022-04-26,-0.023435055974414556
2022-04-27,0.00027470583398152884
2022-04-28,0.021677265359897124
2022-04-29,-0.03333641576881943
2022-05-02,0.0008119466454624938
2022-05-03,0.009720585105499705
2022-05-04,0.027459628961877137
2022-05-05,-0.032176895985335054
2022-05-06,-0.006341249338472508
2022-05-09,-0.0353559674031291
2022-05-10,-0.0029344334446838724
2022-05-11,-0.008864898003286279
2022-05-12,0.005149929508760101
2022-05-13,0.02347987421114749
2022-05-16,-0.002587836016333866
2022-05-17,0.020308541436328542
2022-05-18,-0.04261201112365179
2022-05-19,-0.003825678154721804
2022-05-20,-0.0025416259352974086
2022-05-23,0.019216566190623983
2022-05-24,-0.007602110039330823
2022-05-25,0.016147129954348024
2022-05-26,0.02389761308291138
2022-05-27,0.025488286492515
2022-05-31,-0.011275889410587572
2022-06-01,-0.008595871613962622
2022-06-02,0.018736221610032525
2022-06-03,-0.008596211863849772
2022-06-06,0.0034234373128112505
2022-06-07,0.01188159153735856
2022-06-08,-0.012414562326056087
2022-06-09,-0.022263546740712806
2022-06-10,-0.030803397185430324
2022-06-13,-0.03998215861777005
2022-06-14,-0.003018905938014196
2022-06-15,0.011239422451976632
2022-06-16,-0.040083263167210816
2022-06-17,0.0021761879363986244
2022-06-21,0.016278138952334587
2022-06-22,-0.005596427768093662
2022-06-23,0.004496554353528812
2022-06-24,0.03205831446693168
2022-06-27,-0.001675659698095457
2022-06-28,-0.012620275678195368
2022-06-29,-0.010280146159315169
2022-06-30,-0.005187354757462535
2022-07-01,0.007121918859123448
2022-07-05,-0.00428088693015521
2022-07-06,-0.0024036663998681608
2022-07-07,0.019509593322957028
2022-07-08,-0.004121158372864017
2022-07-11,-0.0073983302142412504
2022-07-12,-0.007258335760586621
2022-07-13,-0.0061646889828146515
2022-07-14,-0.007999765612641572
2022-07-15,0.016626491930210843
2022-07-18,-0.003317285878297498
2022-07-19,0.03032032057881056
2022-07-20,0.005512518155906192
2022-07-21,0.00641440622909297
2022-07-22,-0.006513300036403785
2022-07-25,0.006055114302949859
2022-07-26,-0.009989259123431326
2022-07-27,0.02047515077983927
2022-07-28,0.014331008100016604
2022-07-29,0.00878256845924251
2022-08-01,-0.0038915644505659575
2022-08-02,-0.0073389954819828105
2022-08-03,0.008043523967080331
2022-08-04,-0.006062981108828715
2022-08-05,0.004763745130987046
2022-08-08,0.0030010179480301335
2022-08-09,-0.00674763286360204
2022-08-10,0.02398643635856683
2022-08-11,0.007720550776449682
2022-08-12,0.015010569999420574
2022-08-15,0.00110788973356647
2022-08-16,0.004095913431284556
2022-08-17,-0.007857392960756233
2022-08-18,0.004475246342307083
2022-08-19,-0.0127710501686355
2022-08-22,-0.020144781535627352
2022-08-23,0.0005131567114956507
2022-08-24,0.007505981950264857
2022-08-25,0.015526207860291895
2022-08-26,-0.03028370721432344
2022-08-29,-0.004646099964805109
2022-08-30,-0.012024763745391439
2022-08-31,-0.006742802171917665
2022-09-01,0.000642987302273124
2022-09-02,-0.005495324530258885
2022-09-06,-0.004288678288338585
2022-09-07,0.022022367771542838
2022-09-08,0.008873033107009353
2022-09-09,0.01602184184908967
2022-09-12,0.009385636455036454
2022-09-13,-0.04057258777749236
2022-09-14,0.004339462713011882
2022-09-15,-0.009229963831781087
2022-09-16,-0.010356941413045403
2022-09-19,0.008272575734624935
2022-09-20,-0.01603685182712953
2022-09-21,-0.017765605801394784
2022-09-22,-0.014583867196059166
2022-09-23,-0.022652695603833758
2022-09-26,-0.017600094148438786
2022-09-27,0.0004526289830313436
2022-09-28,0.027236550950024783
2022-09-29,-0.018601286973866475
2022-09-30,-0.012733582447411972
2022-10-03,0.03095438040579591
2022-10-04,0.03303447574073497
2022-10-05,-0.002912586355818673
2022-10-06,-0.009143260518651788
2022-10-07,-0.02471186396537007
2022-10-10,-0.007050138569927155
2022-10-11,-0.002955368696103669
2022-10-12,-0.006166771896321332
2022-10-13,0.02447111988397425
2022-10-14,-0.027472895065482908
2022-10-17,0.022218628537469226
2022-10-18,0.013730662489729291
2022-10-19,-0.008171869544006479
2022-10-20,-0.010690652583027713
2022-10-21,0.02490047349440147
2022-10-24,0.011496155262494704
2022-10-25,0.022417799675466477
2022-10-26,-0.0014849951805787276
2022-10-27,0.0034298239354762926
2022-10-28,0.017676808737742362
2022-10-31,-0.0016417226538809908
2022-11-01,-3.059542058364204e-05
2022-11-02,-0.024768108411511714
2022-11-03,0.0028822876593899774
2022-11-04,0.017361134901805336
2022-11-07,0.007480008278577779
2022-11-08,0.00572362846230576
2022-11-09,-0.020571043224738423
2022-11-10,0.04896025858330699
2022-11-11,0.009627403988924312
2022-11-14,-0.013912459087900689
2022-11-15,0.009147123672539795
2022-11-16,-0.011744924005580179
2022-11-17,-0.0016506919036905216
2022-11-18,0.007958809143196677
2022-11-21,-0.002174315204266764
2022-11-22,0.01435324822462991
2022-11-23,0.0022026551439769657
2022-11-25,0.003265028271154387
2022-11-28,-0.016418433608127187
2022-11-29,0.005227801296787256
2022-11-30,0.023169563970565618
2022-12-01,0.00023797815559711635
2022-12-02,0.0008359225839668893
2022-12-05,-0.019977011035072694
2022-12-06,-0.008021860728094308
2022-12-07,-0.0012653866905533377
2022-12-08,0.008075818210710803
2022-12-09,-0.01040434709068542
2022-12-12,0.017639076475713625
2022-12-13,0.008029273210852558
2022-12-14,-0.007632724853422513
2022-12-15,-0.02384486211958465
2022-12-16,-0.011488022402346197
2022-12-19,-0.007386179766715318
2022-12-20,0.0031665178333916987
2022-12-21,0.01632391164384047
2022-12-22,-0.012597718624054944
2022-12-23,0.008971676963059214
2022-12-27,0.002554396443049101
2022-12-28,-0.014447216796760911
2022-12-29,0.015971172337872097
2022-12-30,-0.0012244791160772458
2023-01-03,-0.002272669368182505
2023-01-04,0.008832448503977729
2023-01-05,-0.010868380853200474
2023-01-06,0.025035361456038706
2023-01-09,-0.002565901328028427
2023-01-10,0.005584494303602403
2023-01-11,0.011812976439563916
2023-01-12,0.0064077000003091
2023-01-13,0.0024212847006721393
2023-01-17,-0.0035593641719213775
2023-01-18,-0.014102050201416286
2023-01-19,-0.010519555676179217
2023-01-20,0.017284077262677344
2023-01-23,0.012246120956197403
2023-01-24,-0.001997529096931926
2023-01-25,0.0018484783054419696
2023-01-26,0.011918244307667502
2023-01-27,0.0003080131240274017
2023-01-30,-0.009352435210605066
2023-01-31,0.018181271511929116
2023-02-01,0.0077184798918119146
2023-02-02,0.0030527895107084267
2023-02-03,-0.010065650430635339
2023-02-06,-0.007299828575531385
2023-02-07,0.013884770525860903
2023-02-08,-0.011449234723054393
2023-02-09,-0.006493641172185775
2023-02-10,0.002826186552848927
2023-02-13,0.010685931267359563
2023-02-14,-0.003534434472286163
2023-02-15,0.004549094566904276
2023-02-16,-0.012475849742648136
2023-02-17,-0.003696264134203324
2023-02-21,-0.021488014901255986
2023-02-22,0.001301470982980107
2023-02-23,0.005464626543362286
2023-02-24,-0.005666429603068053
2023-02-27,0.002689990610699867
2023-02-28,-0.0032724171081409364
2023-03-01,-0.0014005621289678496
2023-03-02,0.008174252599847767
2023-03-03,0.013109032200255182
2023-03-06,-0.004650656406149912
2023-03-07,-0.014421027659532867
2023-03-08,0.0012160527461742927
2023-03-09,-0.02239541253410241
2023-03-10,-0.019072952633137356
2023-03-13,-0.013968493309194805
2023-03-14,0.01383227369595578
2023-03-15,-0.019934991048850815
2023-03-16,0.01623140054713085
2023-03-17,-0.019378680524086877
2023-03-20,0.01339157297888135
2023-03-21,0.016183452406078824
2023-03-22,-0.020027392424926356
2023-03-23,-0.002253129868650146
2023-03-24,0.00433538374960287
2023-03-27,0.005050471290100701
2023-03-28,0.005221499702091392
2023-03-29,0.013820010334194301
2023-03-30,0.0057270977301414
2023-03-31,0.014723580115637704
2023-04-03,0.0035212105729008555
2023-04-04,-0.013000918913080181
2023-04-05,-0.006864944676427136
2023-04-06,0.00042519420104507647
2023-04-10,0.006980822305843729
2023-04-11,0.004379327596724929
2023-04-12,-0.0030884801667139888
2023-04-13,0.008063428025605501
2023-04-14,-0.0020812714296199815
2023-04-17,0.003930970635334034
2023-04-18,0.0025223318307690534
2023-04-19,0.0010961069129106133
2023-04-20,-0.0033746253599220488
2023-04-21,-0.0027000327483397892
2023-04-24,0.005422115812944665
2023-04-25,-0.01776095484970066
2023-04-26,-0.010819810388721283
2023-04-27,0.01887952742788496
2023-04-28,0.010046497314772179
2023-05-01,-0.0010083964831413648
2023-05-02,-0.014388915123569618
2023-05-03,-0.005238819363412212
2023-05-04,-0.01159139011957579
2023-05-05,0.020179431435012295
2023-05-08,-0.0016342035707301937
2023-05-09,-0.0016581412511548932
2023-05-10,-0.0012380958879039672
2023-05-11,-9.935858637229009e-05
2023-05-12,0.0007082661785496964
2023-05-15,0.00804192868290295
2023-05-16,-0.012257892532646133
2023-05-17,0.01470431782650211
2023-05-18,0.011265913151099581
2023-05-19,-0.003325883509376584
2023-05-22,-0.0015874235550941108
2023-05-23,-0.011728091603555434
2023-05-24,-0.012102201158334885
2023-05-25,0.00549578462536906
2023-05-26,0.004698530022298772
2023-05-30,-0.0028241877049279837
2023-05-31,-0.010305762223522997
2023-06-01,0.0069135746693318855
2023-06-02,0.02761607394878131
2023-06-05,-0.0036925981859469545
2023-06-06,0.009195162140784726
2023-06-07,0.0069914856172658465
2023-06-08,0.0018187790248276239
2023-06-09,-0.002083303599863336
2023-06-12,0.0034358971469921197
2023-06-13,0.010008687000071567
2023-06-14,-0.002150187507998486
2023-06-15,0.009397653877177444
2023-06-16,-0.004666103495053833
2023-06-20,-0.006657587023372706
2023-06-21,0.0012708206035156131
2023-06-22,-0.0025511149783925434
2023-06-23,-0.007404849761711447
2023-06-26,0.0070061746099270615
2023-06-27,0.013266680487628801
2023-06-28,-0.0019511783936816186
2023-06-29,0.007223236125249514
2023-06-30,0.008672309370157347
2023-07-03,0.0029370329790222153
2023-07-05,-0.005688002250416465
2023-07-06,-0.008944149503394441
2023-07-07,0.002833474237514314
2023-07-10,0.010698937284035297
2023-07-11,0.01004797383231886
2023-07-12,0.0027892415890112023
2023-07-13,0.006528033753907687
2023-07-14,-0.0058496680208230635
2023-07-17,0.0037077291525906913
2023-07-18,0.00722543091624199
2023-07-19,0.00032557483470343573
2023-07-20,-0.0019895500571521854
2023-07-21,0.0023136064978093217
2023-07-24,0.0030976703583233674
2023-07-25,0.0002902494168056222
2023-07-26,0.0004844795952896951
2023-07-27,-0.0006132785302576009
2023-07-28,0.009433205070808524
2023-07-31,0.004144663625692862
2023-08-01,-0.0006296845955453882
2023-08-02,-0.00886640517852393
2023-08-03,-0.0047423721170881195
2023-08-04,-0.0020109399994487367
2023-08-07,0.013593029154682088
2023-08-08,0.0005858976698236118
2023-08-09,-0.002517019663782094
2023-08-10,-0.007923958089195184
2023-08-11,-0.0006525215053031917
2023-08-14,0.0030702877508950637
2023-08-15,-0.01071078966161302
2023-08-16,-0.007257492249231256
2023-08-17,-0.008377343573769389
2023-08-18,0.004573081151968041
2023-08-21,0.0005798018346220087
2023-08-22,-0.005334475779478316
2023-08-23,0.009198401965972854
2023-08-24,-0.011380382523249983
2023-08-25,0.004840271323141093
2023-08-28,0.008030525841236162
2023-08-29,0.010704183553133923
2023-08-30,0.002368465656323069
2023-08-31,-0.001669588497403234
2023-09-01,0.006794851652550164
2023-09-05,-0.010006541851823952
2023-09-06,-0.0022209119280647235
2023-09-07,-0.0031995894228914793
2023-09-08,0.0012238877246209647
2023-09-11,0.0008798901009658222
2023-09-12,-0.0005916937695470697
2023-09-13,-0.008486697126817854
2023-09-14,0.00814097140322179
2023-09-15,-0.010222215453674402
2023-09-18,-0.0008483196691120955
2023-09-19,-0.002556983032263386
2023-09-20,-0.004749240273206968
2023-09-21,-0.020361509136972964
2023-09-22,-0.0021868795247326207
2023-09-25,0.0047472749482317545
2023-09-26,-0.014618618429452737
2023-09-27,0.0044427168215694065
2023-09-28,0.006221925619771196
2023-09-29,-0.006301151769709684
2023-10-02,-0.013255040115847562
2023-10-03,-0.013302545428640246
2023-10-04,0.006063674350381124
2023-10-05,-0.0039547367682412305
2023-10-06,0.01349922331298575
2023-10-09,0.00683653801912465
2023-10-10,0.008839478325989242
2023-10-11,0.005156415229900519
2023-10-12,-0.006107353984573293
2023-10-13,-0.005919113853411071
2023-10-16,0.01330495548371547
2023-10-17,0.00521880914575691
2023-10-18,-0.016780961356496635
2023-10-19,-0.013135753303105523
2023-10-20,-0.016019347179301813
2023-10-23,-0.00462046817257848
2023-10-24,0.008455132075425892
2023-10-25,-0.011697895216425908
2023-10-26,0.00045241769633461355
2023-10-27,-0.010455509937019184
2023-10-30,0.008237786875755779
2023-10-31,0.0076640630661575625
2023-11-01,0.0023731120629994604
2023-11-02,0.0261348521821187
2023-11-03,0.008532233447257514
2023-11-06,-0.002019728235066219
2023-11-07,-0.0046835932434024855
2023-11-08,0.0022107415111551902
2023-11-09,-0.006589674704495514
2023-11-10,0.01499970430495917
2023-11-13,0.0022359549726625057
2023-11-14,0.02425672014370606
2023-11-15,0.0007549056141768653
2023-11-16,-0.005192430103361005
2023-11-17,0.006670069365184257
